"","State","County","FIPS","zip5","NAICSDESCR","long","lat","phone_loc","level","specialty","license","Name","Owner"
"795","IA","Scott","19163",52722,"FIRE AND RESCUE SERVICE",-90.4632374,41.5686961,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","BETTENDORF FIRE AND RESCUE STATION 4","FIRE"
"796","IA","Dubuque","19061",52002,"AMBULANCE AND FIRE SERVICE COMBINED",-90.7201037,42.5102583,"NO","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","DUBUQUE FIRE DEPARTMENT STATION 2","FIRE"
"797","IA","Scott","19163",52722,"AMBULANCE AND FIRE SERVICE COMBINED",-90.4651065,41.5395991,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","RIVERDALE FIRE DEPARTMENT","LOCAL"
"798","IA","Jackson","19097",52064,"AMBULANCE SERVICES, AIR OR GROUND",-90.3160747,42.0465005,"NO","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","COMMUNITY AMBULANCE MILES","OTHER"
"799","IA","Scott","19163",52728,"AMBULANCE SERVICES, AIR OR GROUND",-90.7163605,41.456696,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","BUFFALO VOLUNTEER AMBULANCE SERVICE","CITY/MUNICIPAL"
"800","IA","Dubuque","19061",52045,"AMBULANCE SERVICES, AIR OR GROUND",-90.9316577,42.4470824,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","EPWORTH EMERGENCY SERVICE","FIRE"
"801","IA","Dubuque","19061",52002,"AMBULANCE AND FIRE SERVICE COMBINED",-90.7556343,42.5087123,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","ASBURY COMMUNITY FIRE DEPARTMENT","LOCAL"
"802","IA","Clinton","19045",52732,"AMBULANCE AND FIRE SERVICE COMBINED",-90.1929496,41.8437407,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","CLINTON FIRE DEPARTMENT - CENTRAL STATION","FIRE"
"803","IA","Scott","19163",52804,"FIRE AND RESCUE SERVICE",-90.6145828,41.5451575,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","SPEEDWAY FIRE RESCUE","CONTRACT FIRE DEPARTMENT"
"804","IA","Scott","19163",52726,"AMBULANCE SERVICES, AIR OR GROUND",-90.7581612,41.5070959,"NO","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","BUFFALO VOLUNTEER AMBULANCE SERVICE","NOT AVAILABLE"
"805","IA","Clinton","19045",52037,"AMBULANCE AND FIRE SERVICE COMBINED",-90.6066199,41.9959247,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","DELMAR VOLUNTEER FIRE DEPARTMENT","FIRE"
"806","IA","Cedar","19031",52721,"AMBULANCE SERVICES, AIR OR GROUND",-90.973688,41.7389403,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","BENNETT AMBULANCE SERVICE","CITY/MUNICIPAL"
"807","IA","Clinton","19045",52742,"AMBULANCE SERVICES, AIR OR GROUND",-90.5467856,41.8261889,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","DEWITT AMBULANCE SERVICE","HOSPITAL"
"808","IA","Scott","19163",52806,"AMBULANCE SERVICES, AIR OR GROUND",-90.5889125,41.5597602,"NO","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","MEDIC EMERGENCY MEDICAL SERVICES POST 5","PRIVATE"
"809","IA","Dubuque","19061",52053,"AMBULANCE AND FIRE SERVICE COMBINED",-90.9962965,42.6011053,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","HOLY CROSS VOLUNTEER FIRE DEPARTMENT","FIRE"
"810","IA","Clinton","19045",52732,"AMBULANCE SERVICES, AIR OR GROUND",-90.1828068,41.8472073,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","MISSISSIPPI BELLE II EMERGENCY MEDICAL SERVICES","PRIVATE"
"811","IA","Scott","19163",52745,"AMBULANCE AND FIRE SERVICE COMBINED",-90.7835462,41.7434078,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","DIXON VOLUNTEER FIRE DEPARTMENT","FIRE"
"812","IA","Dubuque","19061",52068,"AMBULANCE SERVICES, AIR OR GROUND",-90.8272415,42.4533008,"NO","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","PARAMOUNT EMERGENCY MEDICAL SERVICES WEST CAMPUS","NOT AVAILABLE"
"813","IA","Scott","19163",52748,"AMBULANCE SERVICES, AIR OR GROUND",-90.5664027,41.6542993,"NO","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","MEDIC EMERGENCY MEDICAL SERVICES POST 9","PRIVATE"
"814","IA","Clinton","19045",52742,"AMBULANCE SERVICES, AIR OR GROUND",-90.5259281,41.8129376,"YES","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","GUARDIAN GLASS INDUSTRIES EMERGENCY MEDICAL SERVICES","PRIVATE"
"815","IA","Clinton","19045",52732,"AMBULANCE AND FIRE SERVICE COMBINED",-90.2183595,41.8265114,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","CLINTON FIRE DEPARTMENT STATION 4 - CHANCY","FIRE"
"816","IA","Scott","19163",52746,"AMBULANCE AND FIRE SERVICE COMBINED",-90.6758161,41.6967457,"N/A","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","DONAHUE VOLUNTEER FIRE DEPARTMENT","FIRE"
"817","IA","Jackson","19097",52064,"AMBULANCE AND FIRE SERVICE COMBINED",-90.3146546,42.0474197,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","MILES VOLUNTEER FIRE DEPARTMENT","LOCAL"
"818","IA","Jackson","19097",52070,"AMBULANCE AND FIRE SERVICE COMBINED",-90.1696199,42.0642476,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","SABULA VOLUNTEER FIRE DEPARTMENT","LOCAL"
"819","IA","Jackson","19097",52207,"AMBULANCE AND FIRE SERVICE COMBINED",-90.8402288,42.0729416,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","BALDWIN VOLUNTEER FIRE DEPARTMENT","LOCAL"
"820","IA","Scott","19163",52728,"AMBULANCE AND FIRE SERVICE COMBINED",-90.7163589,41.4566881,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","BUFFALO FIRE DEPARTMENT","NOT AVAILABLE"
"821","IA","Scott","19163",52801,"AMBULANCE AND FIRE SERVICE COMBINED",-90.5796712,41.5231874,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","DAVENPORT FIRE DEPARTMENT PREVENTION BUREAU - CENTRAL STATION","FIRE"
"822","IA","Dubuque","19061",52003,"AMBULANCE AND FIRE SERVICE COMBINED",-90.6822791,42.4472836,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","KEY WEST COMMUNITY FIRE DEPARTMENT","FIRE"
"823","IA","Scott","19163",52768,"AMBULANCE AND FIRE SERVICE COMBINED",-90.3413512,41.674203,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","PRINCETON FIRE DEPARTMENT","FIRE"
"824","IA","Scott","19163",52753,"AMBULANCE AND FIRE SERVICE COMBINED",-90.3626596,41.5989516,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","LECLAIRE FIRE DEPARTMENT","FIRE"
"825","IA","Jackson","19097",52030,"AMBULANCE AND FIRE SERVICE COMBINED",-90.5915629,42.1534333,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","ANDREW FIRE DEPARTMENT","FIRE"
"826","IA","Scott","19163",52753,"AMBULANCE SERVICES, AIR OR GROUND",-90.3434112,41.5979797,"NO","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","MEDIC EMERGENCY MEDICAL SERVICES POST 11","COUNTY/HOSPITAL"
"827","IA","Clinton","19045",52730,"FIRE AND RESCUE SERVICE",-90.2580062,41.7861691,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","CAMANCHE FIRE AND RESCUE","FIRE"
"828","IA","Scott","19163",52773,"AMBULANCE AND FIRE SERVICE COMBINED",-90.717264,41.6496277,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","MAYSVILLE FIRE DEPARTMENT","FIRE"
"829","IA","Dubuque","19061",52001,"AMBULANCE AND FIRE SERVICE COMBINED",-90.6888283,42.4984017,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","DUBUQUE FIRE DEPARTMENT STATION 4","FIRE"
"830","IA","Scott","19163",52722,"FIRE AND RESCUE SERVICE",-90.5052561,41.5510555,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","BETTENDORF FIRE AND RESCUE STATION 2","FIRE"
"831","IA","Jackson","19097",52070,"AMBULANCE SERVICES, AIR OR GROUND",-90.1696199,42.0642476,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","SABULA AMBULANCE SERVICE","PRIVATE"
"832","IA","Scott","19163",52803,"AMBULANCE SERVICES, AIR OR GROUND",-90.5575944,41.5411744,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","MEDIC EMERGENCY MEDICAL SERVICES - HEADQUARTERS","PRIVATE"
"833","IA","Cedar","19031",52747,"AMBULANCE SERVICES, AIR OR GROUND",-90.9098616,41.6003204,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","DURANT AMBULANCE SERVICE INCORPORATED","PRIVATE"
"834","IA","Clinton","19045",52731,"AMBULANCE SERVICES, AIR OR GROUND",-90.4681749,41.9613886,"NO","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","CHARLOTTE FIRST RESPONDERS","FIRE"
"835","IA","Jones","19105",52323,"AMBULANCE AND FIRE SERVICE COMBINED",-90.9546236,41.9830554,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","OXFORD JUNCTION FIRE DEPARTMENT","CITY/MUNICIPAL"
"836","IA","Scott","19163",52722,"AMBULANCE SERVICES, AIR OR GROUND",-90.5052598,41.5510558,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","MEDIC EMERGENCY MEDICAL SERVICES - BETTENDORF","PRIVATE"
"837","IA","Jackson","19097",52309,"AMBULANCE SERVICES, AIR OR GROUND",-90.8795933,42.07697,"NO","BASIC","NOT AVAILABLE","NOT AVAILABLE","BALDWIN MONMOUTH FIRST RESPONDER","CITY/MUNICIPAL"
"838","IA","Scott","19163",52748,"AMBULANCE AND FIRE SERVICE COMBINED",-90.5848375,41.6557219,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","ELDRIDGE VOLUNTEER FIRE DEPARTMENT","LOCAL"
"839","IA","Dubuque","19061",52032,"AMBULANCE AND FIRE SERVICE COMBINED",-90.831087,42.3141543,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","BERNARD FIRE DEPARTMENT","LOCAL"
"840","IA","Dubuque","19061",52003,"AMBULANCE SERVICES, AIR OR GROUND",-90.7012656,42.4026532,"YES","FIRST RESPONDER","NOT AVAILABLE","NOT AVAILABLE","DUBUQUE REGIONAL AIRPORT","FIRE"
"841","IA","Clinton","19045",52732,"AMBULANCE SERVICES, AIR OR GROUND",-90.1883798,41.860986,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","MEDIC EMERGENCY MEDICAL SERVICES - CLINTON","HOSPITAL"
"842","IA","Jackson","19097",52060,"AMBULANCE AND FIRE SERVICE COMBINED",-90.6682183,42.0684563,"YES","BASIC","NOT AVAILABLE","NOT AVAILABLE","MAQUOKETA FIRE DEPARTMENT","FIRE"
"843","IA","Jackson","19097",52054,"FIRE AND RESCUE SERVICE",-90.6196586,42.2951764,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","LA MOTTE FIRE AND RESCUE","FIRE"
"844","IA","Clinton","19045",52757,"AMBULANCE AND FIRE SERVICE COMBINED",-90.3544933,41.8015037,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","LOW MOOR VOLUNTEER FIRE DEPARTMENT","FIRE"
"845","IA","Scott","19163",52758,"AMBULANCE AND FIRE SERVICE COMBINED",-90.4444882,41.7454591,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","MCCAUSLAND FIRE DEPARTMENT","FIRE"
"846","IA","Scott","19163",52726,"AMBULANCE AND FIRE SERVICE COMBINED",-90.7652405,41.5103868,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","BLUE GRASS FIRE DEPARTMENT","FIRE"
"847","IA","Jackson","19097",52075,"AMBULANCE AND FIRE SERVICE COMBINED",-90.4767241,42.1636862,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","SPRINGBROOK VOLUNTEER FIRE DEPARTMENT","FIRE"
"848","IA","Scott","19163",52722,"FIRE AND RESCUE SERVICE",-90.425743,41.5686609,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","BETTENDORF FIRE AND RESCUE STATION 3","FIRE"
"849","IA","Dubuque","19061",52068,"AMBULANCE AND FIRE SERVICE COMBINED",-90.8373938,42.4718275,"NO","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","CENTRALIA PEOSTA EMERGENCY SERVICES STATION 2","FIRE"
"850","IA","Clinton","19045",52732,"AMBULANCE AND FIRE SERVICE COMBINED",-90.1784874,41.871564,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","CLINTON FIRE DEPARTMENT STATION 3 - LYONS","FIRE"
"851","IA","Scott","19163",52804,"AMBULANCE SERVICES, AIR OR GROUND",-90.5916815,41.5432449,"NO","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","MEDIC EMERGENCY MEDICAL SERVICES POST 3","PRIVATE"
"852","IA","Dubuque","19061",52003,"AMBULANCE SERVICES, AIR OR GROUND",-90.7176976,42.4862098,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","HEARTLAND EMERGENCY MEDICAL SERVICES","PRIVATE"
"853","IA","Jackson","19097",52031,"AMBULANCE SERVICES, AIR OR GROUND",-90.4376978,42.2564626,"NO","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","BELLEVUE AMBULANCE SERVICE","CITY/MUNICIPAL"
"854","IA","Clinton","19045",52777,"AMBULANCE SERVICES, AIR OR GROUND",-90.8376799,41.830984,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","WHEATLAND EMERGENCY MEDICAL SERVICES INCORPORATED","CITY/MUNICIPAL"
"855","IA","Jackson","19097",52069,"AMBULANCE SERVICES, AIR OR GROUND",-90.3958613,42.0510085,"NO","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","COMMUNITY AMBULANCE SERVICE - PRESTON","OTHER"
"856","IA","Cedar","19031",52255,"RESCUE SERVICES, MEDICAL",-90.927132,41.857328,"YES","EMT BASIC","NOT AVAILABLE","NOT AVAILABLE","LOWDEN EMERGENCY RESCUE","FIRE"
"857","IA","Scott","19163",52802,"AMBULANCE SERVICES, AIR OR GROUND",-90.588819,41.5237405,"NO","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","MEDIC EMERGENCY MEDICAL SERVICES POST 8","PRIVATE"
"858","IA","Scott","19163",52773,"AMBULANCE AND FIRE SERVICE COMBINED",-90.7751368,41.5861721,"YES","EMT INTERMEDIATE","NOT AVAILABLE","NOT AVAILABLE","WALCOTT FIRE DEPARTMENT","FIRE"
"859","IA","Scott","19163",52722,"FIRE AND RESCUE SERVICE",-90.5096396,41.5249375,"YES","EMT PARAMEDIC","NOT AVAILABLE","NOT AVAILABLE","BETTENDORF FIRE AND RESCUE FIRE PREVENTION STATION 1","FIRE"
"860","IA","Dubuque","19061",52068,"AMBULANCE AND FIRE SERVICE COMBINED",-90.8512195,42.4484977,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","CENTRALIA PEOSTA EMERGENCY SERVICES STATION 1","LOCAL"
"861","IA","Dubuque","19061",52073,"AMBULANCE AND FIRE SERVICE COMBINED",-90.7871089,42.6041985,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","SHERRILL EMERGENCY SERVICES","CONTRACT FIRE DEPARTMENT"
"862","IA","Scott","19163",52756,"AMBULANCE AND FIRE SERVICE COMBINED",-90.5825003,41.6978899,"YES","NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","LONG GROVE VOLUNTEER FIRE DEPARTMENT","LOCAL"
