"","year","county_name","dhs_service_area","judicial_district","abuse_type","occurances","County_FIPS","State_FIPS","lat","long"
"5480",2016,"Van Buren","4-Cedar Rapids","8-Eigth JD","Denial of Critical Care (Neglect)",7,"177","19",40.7532294,-91.9499871
"5481",2015,"Kossuth","1-Western","3-Third JD","Sexual Abuse",3,"109","19",43.20413,-94.2067199
"5482",2015,"Mitchell","2-Northern","2-Second JD","Denial of Critical Care (Neglect)",6,"131","19",43.3564124,-92.7890315
"5483",2015,"Woodbury","1-Western","3-Third JD","Mental Injury",1,"193","19",42.3897169,-96.0447673
"5484",2016,"Clarke","5-Des Moines","5-FifthJD","Physical Abuse",6,"039","19",41.0290323,-93.7851579
"5485",2013,"Clinton","3-Eastern","7-Seventh JD","Physical Abuse",40,"045","19",41.8980358,-90.5319724
"5486",2014,"Cedar","3-Eastern","7-Seventh JD","Sexual Abuse",2,"031","19",41.7723207,-91.1324125
"5487",2015,"Mahaska","4-Cedar Rapids","8-Eigth JD","Denial of Critical Care (Neglect)",59,"123","19",41.3352035,-92.6409094
"5488",2013,"Tama","4-Cedar Rapids","6-SixthJD","Allows Access by Registered Sex Offender",6,"171","19",42.0798117,-92.5325425
"5489",2015,"Madison","5-Des Moines","5-FifthJD","Sexual Abuse",1,"121","19",41.3307142,-94.0155619
"5490",2013,"Marion","5-Des Moines","5-FifthJD","Denial of Critical Care (Neglect)",134,"125","19",41.3344515,-93.0994367
"5491",2015,"Crawford","1-Western","3-Third JD","Denial of Critical Care (Neglect)",20,"047","19",42.0372125,-95.3819678
"5492",2014,"Winneshiek","2-Northern","1-First JD","Mental Injury",1,"191","19",43.2906746,-91.8437074
"5493",2013,"Johnson","4-Cedar Rapids","6-SixthJD","Denial of Critical Care (Neglect)",307,"103","19",41.6715511,-91.5880849
"5494",2016,"Allamakee","2-Northern","1-First JD","Sexual Abuse",1,"005","19",43.2842838,-91.3780923
"5495",2014,"Osceola","1-Western","3-Third JD","Sexual Abuse",2,"143","19",43.3785704,-95.6236852
"5496",2016,"Jasper","4-Cedar Rapids","5-FifthJD","Physical Abuse",5,"099","19",41.6860394,-93.053765
"5497",2015,"Dickinson","1-Western","3-Third JD","Physical Abuse",13,"059","19",43.3779848,-95.1508301
"5498",2016,"Van Buren","4-Cedar Rapids","8-Eigth JD","Sexual Abuse",2,"177","19",40.7532294,-91.9499871
"5499",2015,"Webster","2-Northern","2-Second JD","Mental Injury",1,"187","19",42.4279662,-94.1817881
"5500",2016,"Davis","4-Cedar Rapids","8-Eigth JD","Denial of Critical Care (Neglect)",14,"051","19",40.7476891,-92.4097173
"5501",2013,"Van Buren","4-Cedar Rapids","8-Eigth JD","Physical Abuse",2,"177","19",40.7532294,-91.9499871
"5502",2016,"Worth","2-Northern","2-Second JD","Sexual Abuse",2,"195","19",43.3773984,-93.2608476
"5503",2014,"Fayette","2-Northern","1-First JD","Denial of Critical Care (Neglect)",54,"065","19",42.8625919,-91.8443207
"5504",2013,"Dickinson","1-Western","3-Third JD","Presence of Illegal Drugs in Child's System (PID)",8,"059","19",43.3779848,-95.1508301
"5505",2013,"Ida","1-Western","3-Third JD","Physical Abuse",6,"093","19",42.3868747,-95.5134962
"5506",2014,"Marshall","2-Northern","2-Second JD","Denial of Critical Care (Neglect)",129,"127","19",42.0358499,-92.9987706
"5507",2014,"Tama","4-Cedar Rapids","6-SixthJD","Presence of Illegal Drugs in Child's System (PID)",9,"171","19",42.0798117,-92.5325425
"5508",2015,"Greene","1-Western","2-Second JD","Sexual Abuse",11,"073","19",42.0362394,-94.3968356
"5509",2014,"Iowa","4-Cedar Rapids","6-SixthJD","Sexual Abuse",3,"095","19",41.6863229,-92.065524
"5510",2015,"Tama","4-Cedar Rapids","6-SixthJD","Presence of Illegal Drugs in Child's System (PID)",8,"171","19",42.0798117,-92.5325425
"5511",2013,"Jones","4-Cedar Rapids","6-SixthJD","Denial of Critical Care (Neglect)",48,"105","19",42.1212397,-91.1314352
"5512",2015,"Wapello","4-Cedar Rapids","8-Eigth JD","Sexual Abuse",5,"179","19",41.0305845,-92.4094499
"5513",2015,"Chickasaw","2-Northern","1-First JD","Presence of Illegal Drugs in Child's System (PID)",1,"037","19",43.0600414,-92.3176637
"5514",2014,"Adams","5-Des Moines","5-FifthJD","Sexual Abuse",1,"003","19",41.0289839,-94.6991849
"5515",2013,"Jasper","4-Cedar Rapids","5-FifthJD","Denial of Critical Care (Neglect)",332,"099","19",41.6860394,-93.053765
"5516",2015,"Appanoose","4-Cedar Rapids","8-Eigth JD","Physical Abuse",6,"007","19",40.7431635,-92.8686104
"5517",2013,"Fremont","1-Western","4-FourthJD","Presence of Illegal Drugs in Child's System (PID)",1,"071","19",40.7455892,-95.6046765
"5518",2014,"Mitchell","2-Northern","2-Second JD","Physical Abuse",4,"131","19",43.3564124,-92.7890315
"5519",2016,"Fremont","1-Western","4-FourthJD","Sexual Abuse",3,"071","19",40.7455892,-95.6046765
"5520",2016,"Bremer","2-Northern","2-Second JD","Denial of Critical Care (Neglect)",23,"017","19",42.7745873,-92.3180548
"5521",2013,"Lucas","5-Des Moines","5-FifthJD","Physical Abuse",4,"117","19",41.0293738,-93.3277207
"5522",2013,"Page","1-Western","4-FourthJD","Denial of Critical Care (Neglect)",123,"145","19",40.7391444,-95.1501747
"5523",2014,"Warren","5-Des Moines","5-FifthJD","Denial of Critical Care (Neglect)",104,"181","19",41.3343735,-93.5613594
"5524",2015,"Montgomery","1-Western","4-FourthJD","Denial of Critical Care (Neglect)",88,"137","19",41.03014,-95.1563758
"5525",2016,"Plymouth","1-Western","3-Third JD","Physical Abuse",6,"149","19",42.7378346,-96.2140431
"5526",2015,"Howard","2-Northern","1-First JD","Presence of Illegal Drugs in Child's System (PID)",12,"089","19",43.3567673,-92.3171989
"5527",2014,"Benton","4-Cedar Rapids","6-SixthJD","Physical Abuse",7,"011","19",42.0801864,-92.0656912
"5528",2013,"Des Moines","3-Eastern","8-Eigth JD","Sexual Abuse",7,"057","19",40.9231829,-91.1814707
"5529",2016,"Marion","5-Des Moines","5-FifthJD","Presence of Illegal Drugs in Child's System (PID)",10,"125","19",41.3344515,-93.0994367
"5530",2015,"Jones","4-Cedar Rapids","6-SixthJD","Sexual Abuse",4,"105","19",42.1212397,-91.1314352
"5531",2014,"Ringgold","5-Des Moines","5-FifthJD","Denial of Critical Care (Neglect)",7,"159","19",40.7352023,-94.2439719
"5532",2016,"Crawford","1-Western","3-Third JD","Denial of Critical Care (Neglect)",46,"047","19",42.0372125,-95.3819678
"5533",2013,"Winnebago","2-Northern","2-Second JD","Denial of Critical Care (Neglect)",57,"189","19",43.3775678,-93.7341955
"5534",2016,"Pottawattamie","1-Western","4-FourthJD","Presence of Illegal Drugs in Child's System (PID)",89,"155","19",41.3366123,-95.5423935
"5535",2015,"Hamilton","2-Northern","2-Second JD","Presence of Illegal Drugs in Child's System (PID)",2,"079","19",42.3837722,-93.7068085
"5536",2015,"Hardin","2-Northern","2-Second JD","Denial of Critical Care (Neglect)",71,"083","19",42.3838803,-93.2404025
"5537",2016,"Lee","3-Eastern","8-Eigth JD","Presence of Illegal Drugs in Child's System (PID)",48,"111","19",40.6419764,-91.479264
"5538",2016,"Scott","3-Eastern","7-Seventh JD","Exposure to Manufacturing of Meth",12,"163","19",41.6370978,-90.6232428
"5539",2013,"Mahaska","4-Cedar Rapids","8-Eigth JD","Allows Access by Registered Sex Offender",4,"123","19",41.3352035,-92.6409094
"5540",2016,"Monona","1-Western","3-Third JD","Sexual Abuse",1,"133","19",42.0516663,-95.9599235
"5541",2013,"Washington","4-Cedar Rapids","8-Eigth JD","Denial of Critical Care (Neglect)",83,"183","19",41.335591,-91.7178676
"5542",2014,"Calhoun","2-Northern","2-Second JD","Denial of Critical Care (Neglect)",26,"025","19",42.3851848,-94.6404136
"5543",2013,"Des Moines","3-Eastern","8-Eigth JD","Denial of Critical Care (Neglect)",210,"057","19",40.9231829,-91.1814707
"5544",2014,"Hamilton","2-Northern","2-Second JD","Physical Abuse",2,"079","19",42.3837722,-93.7068085
"5545",2013,"Carroll","1-Western","2-Second JD","Physical Abuse",11,"027","19",42.0362382,-94.8605593
"5546",2015,"Plymouth","1-Western","3-Third JD","Presence of Illegal Drugs in Child's System (PID)",1,"149","19",42.7378346,-96.2140431
"5547",2013,"Mills","1-Western","4-FourthJD","Physical Abuse",5,"129","19",41.0334523,-95.6213267
"5548",2014,"Ringgold","5-Des Moines","5-FifthJD","Presence of Illegal Drugs in Child's System (PID)",2,"159","19",40.7352023,-94.2439719
"5549",2013,"Scott","3-Eastern","7-Seventh JD","Mental Injury",3,"163","19",41.6370978,-90.6232428
"5550",2014,"Davis","4-Cedar Rapids","8-Eigth JD","Denial of Critical Care (Neglect)",24,"051","19",40.7476891,-92.4097173
"5551",2015,"Cass","1-Western","4-FourthJD","Allows Access by Registered Sex Offender",1,"029","19",41.3314876,-94.9278266
"5552",2013,"Clayton","2-Northern","1-First JD","Allows Access by Registered Sex Offender",1,"043","19",42.8447493,-91.3414328
"5553",2014,"Linn","4-Cedar Rapids","6-SixthJD","Physical Abuse",107,"113","19",42.0789478,-91.5989646
"5554",2015,"Johnson","4-Cedar Rapids","6-SixthJD","Sexual Abuse",7,"103","19",41.6715511,-91.5880849
"5555",2014,"Bremer","2-Northern","2-Second JD","Denial of Critical Care (Neglect)",27,"017","19",42.7745873,-92.3180548
"5556",2013,"Emmet","1-Western","3-Third JD","Sexual Abuse",4,"063","19",43.3780225,-94.6784803
"5557",2014,"Jefferson","4-Cedar Rapids","8-Eigth JD","Denial of Critical Care (Neglect)",43,"101","19",41.0317596,-91.9488774
"5558",2013,"Poweshiek","4-Cedar Rapids","8-Eigth JD","Denial of Critical Care (Neglect)",101,"157","19",41.6864422,-92.5314684
"5559",2015,"Muscatine","3-Eastern","7-Seventh JD","Exposure to Manufacturing of Meth",12,"139","19",41.4839221,-91.1127562
"5560",2013,"Osceola","1-Western","3-Third JD","Physical Abuse",3,"143","19",43.3785704,-95.6236852
"5561",2013,"Linn","4-Cedar Rapids","6-SixthJD","Denial of Critical Care (Neglect)",672,"113","19",42.0789478,-91.5989646
"5562",2016,"Palo Alto","1-Western","3-Third JD","Sexual Abuse",5,"147","19",43.0820643,-94.6781371
"5563",2014,"Ida","1-Western","3-Third JD","Sexual Abuse",1,"093","19",42.3868747,-95.5134962
"5564",2016,"Dickinson","1-Western","3-Third JD","Physical Abuse",4,"059","19",43.3779848,-95.1508301
"5565",2016,"Henry","3-Eastern","8-Eigth JD","Physical Abuse",10,"087","19",40.9879383,-91.5445241
"5566",2016,"Carroll","1-Western","2-Second JD","Presence of Illegal Drugs in Child's System (PID)",1,"027","19",42.0362382,-94.8605593
"5567",2015,"Buena Vista","1-Western","3-Third JD","Denial of Critical Care (Neglect)",33,"021","19",42.7354936,-95.151149
"5568",2015,"Scott","3-Eastern","7-Seventh JD","Presence of Illegal Drugs in Child's System (PID)",79,"163","19",41.6370978,-90.6232428
"5569",2015,"Cerro Gordo","2-Northern","2-Second JD","Denial of Critical Care (Neglect)",205,"033","19",43.0815577,-93.2608184
"5570",2016,"Woodbury","1-Western","3-Third JD","Allows Access by Registered Sex Offender",7,"193","19",42.3897169,-96.0447673
"5571",2014,"Chickasaw","2-Northern","1-First JD","Physical Abuse",4,"037","19",43.0600414,-92.3176637
"5572",2014,"Woodbury","1-Western","3-Third JD","Presence of Illegal Drugs in Child's System (PID)",46,"193","19",42.3897169,-96.0447673
"5573",2013,"Woodbury","1-Western","3-Third JD","Physical Abuse",76,"193","19",42.3897169,-96.0447673
"5574",2016,"Johnson","4-Cedar Rapids","6-SixthJD","Allows Access by Registered Sex Offender",1,"103","19",41.6715511,-91.5880849
"5575",2014,"Clinton","3-Eastern","7-Seventh JD","Exposure to Manufacturing of Meth",8,"045","19",41.8980358,-90.5319724
"5576",2015,"Lucas","5-Des Moines","5-FifthJD","Physical Abuse",5,"117","19",41.0293738,-93.3277207
"5577",2014,"Keokuk","4-Cedar Rapids","8-Eigth JD","Physical Abuse",5,"107","19",41.336465,-92.1786426
"5578",2014,"Story","5-Des Moines","2-Second JD","Physical Abuse",20,"169","19",42.0362415,-93.4650448
"5579",2016,"Clay","1-Western","3-Third JD","Sexual Abuse",4,"041","19",43.0825804,-95.1509194
"5580",2013,"Union","5-Des Moines","5-FifthJD","Exposure to Manufacturing of Meth",2,"175","19",41.0277304,-94.2423792
"5581",2015,"Buchanan","2-Northern","1-First JD","Allows Access by Registered Sex Offender",5,"019","19",42.4707777,-91.8378392
"5582",2013,"Wayne","5-Des Moines","5-FifthJD","Allows Access by Registered Sex Offender",6,"185","19",40.7394702,-93.3273639
"5583",2016,"OBrien","1-Western","3-Third JD","Physical Abuse",6,"141","19",43.0837527,-95.6248784
"5584",2014,"Fremont","1-Western","4-FourthJD","Denial of Critical Care (Neglect)",14,"071","19",40.7455892,-95.6046765
"5585",2014,"Emmet","1-Western","3-Third JD","Denial of Critical Care (Neglect)",32,"063","19",43.3780225,-94.6784803
"5586",2014,"Worth","2-Northern","2-Second JD","Sexual Abuse",1,"195","19",43.3773984,-93.2608476
"5587",2013,"Floyd","2-Northern","2-Second JD","Denial of Critical Care (Neglect)",114,"067","19",43.0599208,-92.7890033
"5588",2014,"Jackson","3-Eastern","7-Seventh JD","Sexual Abuse",7,"097","19",42.1717426,-90.5742294
"5589",2013,"Shelby","1-Western","4-FourthJD","Physical Abuse",3,"165","19",41.6850926,-95.3102113
"5590",2016,"Taylor","1-Western","5-FifthJD","Sexual Abuse",4,"173","19",40.7374324,-94.6964148
"5591",2014,"Humboldt","2-Northern","2-Second JD","Presence of Illegal Drugs in Child's System (PID)",1,"091","19",42.7764686,-94.2071868
"5592",2013,"Harrison","1-Western","4-FourthJD","Denial of Critical Care (Neglect)",56,"085","19",41.6828528,-95.8169209
"5593",2014,"Winnebago","2-Northern","2-Second JD","Denial of Critical Care (Neglect)",17,"189","19",43.3775678,-93.7341955
"5594",2013,"Linn","4-Cedar Rapids","6-SixthJD","Sexual Abuse",39,"113","19",42.0789478,-91.5989646
"5595",2015,"Poweshiek","4-Cedar Rapids","8-Eigth JD","Presence of Illegal Drugs in Child's System (PID)",1,"157","19",41.6864422,-92.5314684
"5596",2014,"Polk","5-Des Moines","5-FifthJD","Presence of Illegal Drugs in Child's System (PID)",183,"153","19",41.6855048,-93.5735335
"5597",2014,"Johnson","4-Cedar Rapids","6-SixthJD","Physical Abuse",37,"103","19",41.6715511,-91.5880849
"5598",2013,"Dubuque","3-Eastern","1-First JD","Physical Abuse",32,"061","19",42.468832,-90.8824564
"5599",2014,"Clarke","5-Des Moines","5-FifthJD","Sexual Abuse",1,"039","19",41.0290323,-93.7851579
"5600",2015,"Boone","5-Des Moines","2-Second JD","Denial of Critical Care (Neglect)",91,"015","19",42.0365493,-93.931671
"5601",2014,"OBrien","1-Western","3-Third JD","Physical Abuse",8,"141","19",43.0837527,-95.6248784
"5602",2014,"Delaware","2-Northern","1-First JD","Presence of Illegal Drugs in Child's System (PID)",6,"055","19",42.471211,-91.3673502
"5603",2013,"Decatur","5-Des Moines","5-FifthJD","Mental Injury",1,"053","19",40.7376827,-93.7862815
"5604",2013,"Marshall","2-Northern","2-Second JD","Denial of Critical Care (Neglect)",260,"127","19",42.0358499,-92.9987706
"5605",2013,"Monona","1-Western","3-Third JD","Physical Abuse",8,"133","19",42.0516663,-95.9599235
"5606",2016,"Cherokee","1-Western","3-Third JD","Presence of Illegal Drugs in Child's System (PID)",7,"035","19",42.7356226,-95.6238055
"5607",2015,"Jasper","4-Cedar Rapids","5-FifthJD","Denial of Critical Care (Neglect)",133,"099","19",41.6860394,-93.053765
"5608",2015,"Cherokee","1-Western","3-Third JD","Physical Abuse",10,"035","19",42.7356226,-95.6238055
"5609",2015,"Polk","5-Des Moines","5-FifthJD","Allows Access by Registered Sex Offender",19,"153","19",41.6855048,-93.5735335
"5610",2015,"Fayette","2-Northern","1-First JD","Sexual Abuse",3,"065","19",42.8625919,-91.8443207
"5611",2014,"Jones","4-Cedar Rapids","6-SixthJD","Physical Abuse",9,"105","19",42.1212397,-91.1314352
"5612",2015,"Clinton","3-Eastern","7-Seventh JD","Other",1,"045","19",41.8980358,-90.5319724
"5613",2016,"Clinton","3-Eastern","7-Seventh JD","Denial of Critical Care (Neglect)",311,"045","19",41.8980358,-90.5319724
"5614",2016,"OBrien","1-Western","3-Third JD","Denial of Critical Care (Neglect)",34,"141","19",43.0837527,-95.6248784
"5615",2014,"Taylor","1-Western","5-FifthJD","Sexual Abuse",1,"173","19",40.7374324,-94.6964148
"5616",2016,"Jackson","3-Eastern","7-Seventh JD","Presence of Illegal Drugs in Child's System (PID)",25,"097","19",42.1717426,-90.5742294
"5617",2015,"Des Moines","3-Eastern","8-Eigth JD","Physical Abuse",18,"057","19",40.9231829,-91.1814707
"5618",2015,"Iowa","4-Cedar Rapids","6-SixthJD","Presence of Illegal Drugs in Child's System (PID)",1,"095","19",41.6863229,-92.065524
"5619",2016,"Buena Vista","1-Western","3-Third JD","Physical Abuse",4,"021","19",42.7354936,-95.151149
"5620",2014,"Marion","5-Des Moines","5-FifthJD","Denial of Critical Care (Neglect)",84,"125","19",41.3344515,-93.0994367
"5621",2013,"Humboldt","2-Northern","2-Second JD","Presence of Illegal Drugs in Child's System (PID)",7,"091","19",42.7764686,-94.2071868
"5622",2013,"Kossuth","1-Western","3-Third JD","Presence of Illegal Drugs in Child's System (PID)",6,"109","19",43.20413,-94.2067199
"5623",2015,"Shelby","1-Western","4-FourthJD","Denial of Critical Care (Neglect)",27,"165","19",41.6850926,-95.3102113
"5624",2016,"Dubuque","3-Eastern","1-First JD","Physical Abuse",35,"061","19",42.468832,-90.8824564
"5625",2013,"Franklin","2-Northern","2-Second JD","Physical Abuse",11,"069","19",42.7325458,-93.262473
"5626",2013,"Story","5-Des Moines","2-Second JD","Allows Access by Registered Sex Offender",4,"169","19",42.0362415,-93.4650448
"5627",2014,"Cedar","3-Eastern","7-Seventh JD","Denial of Critical Care (Neglect)",35,"031","19",41.7723207,-91.1324125
"5628",2015,"Decatur","5-Des Moines","5-FifthJD","Presence of Illegal Drugs in Child's System (PID)",2,"053","19",40.7376827,-93.7862815
"5629",2015,"Lee","3-Eastern","8-Eigth JD","Exposure to Manufacturing of Meth",4,"111","19",40.6419764,-91.479264
"5630",2015,"Monona","1-Western","3-Third JD","Physical Abuse",5,"133","19",42.0516663,-95.9599235
"5631",2015,"Clinton","3-Eastern","7-Seventh JD","Allows Access by Registered Sex Offender",4,"045","19",41.8980358,-90.5319724
"5632",2014,"Monroe","4-Cedar Rapids","8-Eigth JD","Denial of Critical Care (Neglect)",23,"135","19",41.0297826,-92.8689877
"5633",2014,"Des Moines","3-Eastern","8-Eigth JD","Allows Access by Registered Sex Offender",8,"057","19",40.9231829,-91.1814707
"5634",2015,"Scott","3-Eastern","7-Seventh JD","Denial of Critical Care (Neglect)",437,"163","19",41.6370978,-90.6232428
"5635",2015,"Grundy","2-Northern","1-First JD","Sexual Abuse",2,"075","19",42.4018651,-92.7914177
"5636",2015,"Taylor","1-Western","5-FifthJD","Sexual Abuse",2,"173","19",40.7374324,-94.6964148
"5637",2013,"Hamilton","2-Northern","2-Second JD","Sexual Abuse",8,"079","19",42.3837722,-93.7068085
"5638",2016,"Floyd","2-Northern","2-Second JD","Mental Injury",1,"067","19",43.0599208,-92.7890033
"5639",2014,"Adair","5-Des Moines","5-FifthJD","Denial of Critical Care (Neglect)",7,"001","19",41.3307464,-94.4709413
"5640",2016,"Johnson","4-Cedar Rapids","6-SixthJD","Physical Abuse",20,"103","19",41.6715511,-91.5880849
"5641",2016,"Poweshiek","4-Cedar Rapids","8-Eigth JD","Sexual Abuse",2,"157","19",41.6864422,-92.5314684
"5642",2015,"Emmet","1-Western","3-Third JD","Sexual Abuse",3,"063","19",43.3780225,-94.6784803
"5643",2015,"Warren","5-Des Moines","5-FifthJD","Presence of Illegal Drugs in Child's System (PID)",6,"181","19",41.3343735,-93.5613594
"5644",2014,"Taylor","1-Western","5-FifthJD","Presence of Illegal Drugs in Child's System (PID)",1,"173","19",40.7374324,-94.6964148
